questionnaire_attention,lifestyle_attention,mood_attention,academic_attention,fused_feature,stress_level
0.08219178078814036,0.14383561637924563,0.678082191502158,0.0958904109194971,12.07990867083474,0
0.05263157892362485,0.15789473677087454,0.6766917290180338,0.11278195483633896,11.046365909803644,0
0.42452830164649336,0.11320754710573157,0.2830188677643289,0.1792452829174083,5.393081757953601,2
0.48039215658016143,0.16666666656862744,0.14705882344290658,0.2058823528200692,5.4836601274932715,2
0.06293706291065577,0.14685314679153014,0.6923076920172135,0.09790209786102011,12.259906754762742,0
0.6020408159579341,0.14285714276967929,0.061224489758433975,0.19387755090170758,6.928571424329446,2
0.13380281684487202,0.1408450703630232,0.6338028166336044,0.09154929573596507,10.598591544817495,0
0.24390243890541338,0.11382113815585959,0.5121951217013682,0.1300813007495538,7.210027096753915,1
0.08208955220204946,0.15671641784027623,0.649253731052573,0.11194029845734017,10.393034821217052,0
0.12056737583521956,0.14184397157084655,0.6382978720688094,0.09929078009959258,10.620567371367134,0
0.2586206895214031,0.13793103441141497,0.46551724113852555,0.13793103441141497,6.218390801381291,1
0.0769230768908015,0.13986013980145728,0.6713286710469949,0.1118881118411658,11.646853141966353,0
0.5714285710787173,0.13265306114327363,0.09183673463765098,0.2040816325281133,6.438775506261975,2
0.22463768106175175,0.10869565212665407,0.5434782606332703,0.12318840574354127,8.574879223324933,1
0.21739130425330808,0.12318840574354126,0.565217391058601,0.09420289850976683,8.987922701406216,1
0.2561983469803975,0.11570247928146984,0.5206611567666143,0.10743801647565056,7.29338842613551,1
0.12499999994791666,0.12499999994791666,0.6458333330642361,0.10416666662326389,11.020833328741318,0
0.07971014489287964,0.12318840574354127,0.695652173610586,0.10144927531821046,11.86231883542218,0
0.10071942441695564,0.14388489202422233,0.6474820141090005,0.10791366901816675,10.696642681234064,0
0.06666666663703705,0.1407407406781893,0.6888888885827161,0.1037037036576132,11.465432093669685,0
0.14285714279591838,0.13571428565612245,0.6428571425816326,0.0785714285377551,10.69285713827449,1
0.061538461510059164,0.15384615377514793,0.6923076919881657,0.09230769226508875,11.164102558949901,0
0.21014492744486452,0.10869565212665407,0.5652173910586011,0.11594202893509765,8.944444440555555,1
0.5810810806099342,0.310810810558802,0.0,0.10810810802045287,5.4999999955405405,0
0.09848484844008264,0.151515151446281,0.6363636360743802,0.11363636358471074,9.911616157110881,0
0.35714285697278914,0.10317460312547241,0.35714285697278914,0.18253968245275892,6.280423277432602,2
0.2093023254840454,0.10852713173246799,0.558139534624121,0.12403100769424912,8.223514208061413,1
0.205882352850346,0.11764705877162628,0.5735294115116781,0.102941176425173,8.970588231336505,1
0.19424460423270015,0.12230215822058899,0.5827338126981004,0.10071942441695564,9.322541962402738,1
0.0704225351815116,0.1408450703630232,0.6971830982969648,0.09154929573596507,12.288732389173774,0
0.40579710127284185,0.09420289850976685,0.347826086805293,0.1521739129773157,7.306763281847302,2
0.08333333329545455,0.151515151446281,0.6590909087913223,0.1060606060123967,10.462121207365701,0
0.08333333329861112,0.1319444443894676,0.6874999997135417,0.09722222218171298,12.15509258752797,0
0.46902654842352576,0.14159292027880022,0.21238938041820032,0.1769911503485003,5.960176987985747,2
0.5045871556855483,0.1376146788233314,0.16513761458799767,0.19266055035266394,6.139143727507504,2
0.48571428543673467,0.13333333325714286,0.17142857133061223,0.2095238094040816,5.72222221895238,2
0.0785714285377551,0.13571428565612245,0.6857142854204081,0.09999999995714287,11.77857142352347,0
0.2809917353978553,0.1239669420872891,0.4710743799316986,0.1239669420872891,6.687327820375429,1
0.39843749981323234,0.10937499994873046,0.32812499984619137,0.16406249992309568,6.513020830280353,2
0.10218978097714317,0.16058394153551067,0.6350364960722468,0.10218978097714317,10.273722623237786,0
0.2384615383514793,0.10769230764260354,0.5307692305242603,0.12307692302011833,7.915384611731361,1
0.3511450380071091,0.12213740452421185,0.3664122135726356,0.16030534343802808,6.510178114066584,2
0.0970149253296948,0.14925373127645356,0.649253731052573,0.1044776118935175,10.3656716371497,0
0.2695652172506616,0.13913043471001887,0.4695652171463138,0.12173913037126653,6.273913040204914,1
0.22302158263754462,0.10071942441695564,0.5611510788944671,0.11510791361937786,8.989208629213291,1
0.19083969456908106,0.1297709923069751,0.5725190837072431,0.1068702289586854,8.568702286151739,1
0.4999999997,0.15999999990399996,0.11999999992799999,0.21999999986799995,5.639999996615999,2
0.2399999998848,0.12799999993855998,0.50399999975808,0.12799999993855998,7.174666663222826,1
0.39669421467932514,0.11570247928146984,0.3223140494269517,0.16528925611638548,6.089531677421169,2
0.24799999988096003,0.11199999994624,0.50399999975808,0.13599999993472,7.2199999965343995,1
0.38983050827635735,0.12711864400316,0.305084745607584,0.177966101604424,5.759887002720961,2
0.5652173909357278,0.14130434773393194,0.06521739126181475,0.22826086941635162,6.068840575752205,2
0.2836879431416931,0.09929078009959258,0.5106382976550475,0.1063829786781349,8.516548459732912,2
0.5945945941124908,0.1756756755332359,0.04054054050766983,0.18918918903579254,5.202702698484295,0
0.4193548384391259,0.16129032247658687,0.22580645146722164,0.19354838697190427,4.499999997096774,1
0.3636363634560481,0.0991735536698313,0.3719008262618674,0.1652892561163855,6.205234156702639,2
0.4722222219598765,0.12037037030349793,0.2222222220987654,0.18518518508230453,5.780864194319273,2
0.08088235290549309,0.15441176463775952,0.661764705590398,0.10294117642517302,10.855392152073604,0
0.22463768106175175,0.10869565212665407,0.5434782606332703,0.12318840574354127,8.574879223324933,1
0.5633802812140448,0.2253521124856179,0.12676056327316007,0.08450704218210671,4.6314553951471265,1
0.5697674414629529,0.17441860452947539,0.10465116271768524,0.151162790592212,5.573643406964123,1
0.26229508183821554,0.12295081961166353,0.4918032784466541,0.12295081961166353,6.931693985662008,1
0.28828828813245677,0.1351351350620891,0.459459459211103,0.11711711705381056,6.034534531272623,1
0.09859154925411624,0.13380281684487202,0.6760563377425114,0.09154929573596507,11.669014079576472,0
0.10948905104693911,0.16058394153551067,0.6350364960722468,0.09489051090734722,10.27615571326105,0
0.44799999978495997,0.11999999994239999,0.28799999986175995,0.14399999993087997,6.6413333301454935,2
0.05882352938581314,0.16176470581098615,0.6838235291100778,0.09558823525194635,11.47794117140679,0
0.4396551721863853,0.11206896545927467,0.2586206895214031,0.1896551723156956,5.968390801510603,2
0.4411764703287197,0.156862745005767,0.2058823528200692,0.19607843125720875,5.101307186541715,2
0.08391608388087438,0.14685314679153014,0.671328671046995,0.09790209786102011,11.651515146626405,0
0.47999999971199997,0.169999999898,0.14999999991,0.19999999987999997,5.363333330115334,2
0.12056737583521956,0.14184397157084655,0.6382978720688094,0.09929078009959258,10.620567371367134,0
0.21167883202408225,0.10218978097714317,0.5693430654440833,0.11678832111673504,8.974452550814108,1
0.47826086914933835,0.2608695649905482,0.1304347824952741,0.1304347824952741,3.804347822778828,2
0.43410852692987195,0.11627906971335855,0.30232558125473225,0.14728682163692083,6.7739018056348765,2
0.255639097629035,0.1052631578472497,0.5187969922471592,0.12030075182542821,7.981203003918254,1
0.44545454521157024,0.1454545453752066,0.21818181806280992,0.1909090908049587,5.566666663630303,2
0.4700854698444006,0.11111111105413105,0.23076923065088756,0.18803418793776022,6.277777774558403,2
0.19999999991111111,0.11111111106172838,0.5777777775209876,0.11111111106172838,8.966666662681481,1
0.08029197076775534,0.13868613132612287,0.6788321164910225,0.10218978097714317,11.34671532349779,0
0.5714285710204081,0.15476190465136053,0.03571428568877551,0.23809523792517007,5.718253964169501,2
0.13333333328,0.13999999994399998,0.6399999997439999,0.08666666663199998,11.362222217677331,0
0.2338709676287721,0.1209677418769511,0.5322580642585848,0.11290322575182103,7.551075265163458,1
0.2595419846139502,0.12213740452421185,0.5038167936623739,0.11450381674144862,7.624681930350017,1
0.26271186427319737,0.18644067787130134,0.432203389610744,0.11864406773628268,5.991525420682275,0
0.2999999998499999,0.1416666665958333,0.4249999997874999,0.13333333326666663,6.16944444135972,1
0.09022556386907117,0.1503759397817853,0.654135338050766,0.1052631578472497,10.412280697057115,0
0.5151515148393021,0.19191919180287723,0.12121212113865931,0.1717171716131007,5.715488212024283,2
0.26153846141775144,0.11538461533136093,0.5076923074579881,0.11538461533136093,7.643589740061932,1
0.10791366901816675,0.15107913662543346,0.6474820141090005,0.09352517981574451,10.713429251970222,0
0.2666666665333333,0.13333333326666666,0.47499999976249996,0.1249999999375,6.6027777744763885,1
0.30630630614073534,0.10810810804967129,0.3783783781738495,0.20720720709520332,5.394894891978736,0
0.2809917353978553,0.13223140489310836,0.4710743799316986,0.11570247928146984,6.690082641310702,1
0.22307692297396448,0.12307692302011833,0.5538461535905325,0.09999999995384613,8.2692307654142,1
0.1344537814448132,0.10924369742391074,0.630252100522562,0.1260504201045124,8.788515401731281,0
0.07874015744311488,0.1417322833976068,0.661417322522165,0.11811023616467232,10.111548551653337,0
0.39843749981323234,0.10937499994873046,0.32812499984619137,0.16406249992309568,6.513020830280353,2
0.09352517981574453,0.13669064742301124,0.6690647479126339,0.10071942441695565,11.24100718939237,0
0.21739130425330813,0.10869565212665407,0.586956521483932,0.08695652170132324,9.456521735018903,1
0.19298245593721142,0.22807017519852257,0.3157894733518005,0.2631578944598338,2.4532163716866724,2
0.27607361953027965,0.15337423307237757,0.4969325151545033,0.07361963187474123,9.565439669280615,0
0.2644628097862168,0.11570247928146986,0.4958677683491565,0.12396694208728913,6.949035809226373,1
0.05755395680968894,0.15107913662543349,0.6906474817162673,0.10071942441695565,11.89088728503511,0
0.39130434748582227,0.2753623186011342,0.1739130433270321,0.15942028971644612,3.272946857057341,2
0.08759124083755128,0.16058394153551067,0.6569343062816346,0.09489051090734722,10.823600968495747,0
0.25862068952140305,0.1206896551099881,0.49137931009066577,0.12931034476070152,6.566091950626733,1
0.5102040813202833,0.16326530602249062,0.12244897951686798,0.2040816325281133,5.6122448945231165,2
0.24218749988647462,0.10937499994873048,0.5390624997473145,0.10937499994873048,7.96093749626831,1
0.3875968990445286,0.108527131732468,0.3488372091400757,0.15503875961781144,6.616279066690104,2
0.09589041091949708,0.13698630131356726,0.6575342463051228,0.10958904105085379,11.493150680208293,0
0.23015873004913073,0.11904761899092971,0.5238095235600907,0.12698412692365835,7.510582007005543,1
0.25352112665344173,0.09859154925411624,0.528169013861337,0.11971830980856972,8.692488259237916,1
0.35156249983520504,0.10937499994873046,0.3749999998242187,0.16406249992309568,6.4661458303023265,2
0.5731707312879238,0.13414634136525877,0.07317073165377751,0.21951219496133254,5.467479670796153,2
0.21167883202408225,0.09489051090734722,0.5912408756534712,0.10218978097714317,9.448905105350844,1
0.0780141843639656,0.12765957441376188,0.7021276592756903,0.09219858152105025,12.310874699253054,0
0.26548672552275043,0.13274336276137522,0.47787610594095076,0.1238938052439502,6.2492625335549645,1
0.04285714283877551,0.14999999993571428,0.7071428568397959,0.09999999995714287,12.46904761370374,0
0.08275862065541022,0.1448275861469679,0.6827586204071343,0.0896551723766944,12.132183903025764,0
0.2553191488275238,0.11347517725667723,0.5319148933906745,0.0992907800995926,8.715130019932097,1
0.30088495559245043,0.1415929202788002,0.4247787608364006,0.1327433627613752,5.812684362695329,1
0.428571428367347,0.10317460312547241,0.30952380937641727,0.15873015865457296,6.621693118539936,2
0.24299065406935103,0.1495327101965237,0.4766355137514193,0.13084112142195825,5.808411211696218,1
0.11333333328800001,0.13333333328,0.659999999736,0.093333333296,11.873333328584001,0
0.5145631064963709,0.15533980573475348,0.1456310678763314,0.18446601931001977,5.907766986849843,2
0.2589285712898597,0.12499999993303573,0.4821428568845664,0.13392857135682398,6.21726190143123,1
0.06474820141090006,0.13669064742301124,0.7122302155199006,0.08633093521453342,12.454436445463314,0
0.2348484847417355,0.12121212115702476,0.5227272724896693,0.12121212115702476,7.871212117634296,1
0.25892857128985963,0.14285714278061223,0.4553571426132015,0.14285714278061223,5.883928568276466,1
0.1060606060123967,0.151515151446281,0.6363636360743802,0.1060606060123967,9.909090904586778,0
0.33749999974687495,0.22499999983124996,0.37499999971875,0.062499999953124996,4.120833330242708,2
0.2941176469105289,0.1260504201045124,0.45378151237624464,0.1260504201045124,6.429971985553515,1
0.0979020978610201,0.13986013980145728,0.6713286710469949,0.09090909087094722,11.63286712798621,0
0.06870229004486918,0.1450381678725016,0.6641221371004021,0.12213740452421187,10.517811700017289,0
0.5777777773925926,0.17777777765925926,0.033333333311111116,0.21111111097037039,6.1666666625555555,2
0.4015151513326446,0.09090909086776858,0.3636363634710743,0.1439393938739669,7.093434340210054,2
0.4854368929211047,0.12621359215948721,0.1747572814515977,0.21359223288528603,5.626213588955604,2
0.251908396831187,0.06870229004486918,0.5725190837072431,0.1068702289586854,8.894402031549637,1
0.24822695024898142,0.11347517725667722,0.5531914891263014,0.08510638294250791,9.112293140330465,0
0.085714285677551,0.14285714279591835,0.685714285420408,0.085714285677551,11.790476185423127,0
0.4862385318424375,0.12844036690177593,0.19266055035266388,0.19266055035266388,5.943425073180989,2
0.19685039360778722,0.1259842519089838,0.5669291335904272,0.11023622042036084,8.216535429189038,1
0.13013698624788891,0.1369863013135673,0.6369863011080878,0.0958904109194971,10.96575342015106,0
0.4352941173397924,0.23529411748096887,0.1411764704885813,0.18823529398477507,4.252941173468512,2
0.4015748029598859,0.11023622042036084,0.3307086612610825,0.15748031488622977,6.5104986845882165,2
0.2195121950148721,0.12195121945270672,0.5365853655919095,0.12195121945270672,7.4999999963414625,1
0.08333333329861112,0.15277777771412038,0.6666666663888889,0.09722222218171298,11.620370365528549,0
0.24576271173944264,0.1355932202700373,0.48305084721200797,0.1355932202700373,6.499999996694914,1
0.45871559607777124,0.14678899074488677,0.22018348611733016,0.17431192650955304,5.646788987717365,2
0.20689655158145065,0.16091954011890605,0.4137931031629013,0.21839080444708678,4.170498081414982,1
0.22222222211640213,0.11904761899092971,0.5476190473582766,0.11111111105820107,7.891534387776518,1
0.32857142843061227,0.09999999995714287,0.4928571426459184,0.0785714285377551,8.564285710615305,2
0.22399999989248,0.11199999994624,0.55199999973504,0.11199999994624,7.915999996200321,1
0.1538461537447168,0.09890109883588938,0.5604395600700398,0.18681318669001326,5.800366296541883,2
0.5142857139918368,0.1428571427755102,0.1428571427755102,0.19999999988571426,6.042857139404082,2
0.42519685019282033,0.11023622042036084,0.307086614028148,0.15748031488622977,6.604986873519953,2
0.1111111110648148,0.13888888883101852,0.6458333330642361,0.10416666662326389,11.03009258799672,0
0.2330827066617672,0.1278195488145175,0.5413533832144269,0.09774436085816042,8.274436086492734,1
0.24822695024898142,0.1063829786781349,0.5106382976550475,0.1347517729923042,8.268321509483929,0
0.44604316527508925,0.12230215822058899,0.3021582732508669,0.1294964028218001,7.459232610689061,2
0.4710743799316987,0.10743801647565057,0.24793388417457826,0.17355371892220478,6.555096415482322,2
0.396396396182128,0.12612612605794984,0.2702702701241782,0.20720720709520332,5.346846843956659,2
0.19999999991111114,0.11851851846584363,0.5777777775209877,0.1037037036576132,8.969135798482853,1
0.4698795177326172,0.06024096381187401,0.28915662629699523,0.180722891435622,4.71285140221561,0
0.4999999997115384,0.1249999999278846,0.173076922977071,0.20192307680658284,5.830128201764669,2
0.41999999974799995,0.14999999991,0.23999999985599998,0.18999999988599997,4.876666663740666,2
0.4237288133438667,0.12711864400316,0.279661016806952,0.16949152533754666,5.951977398103515,2
0.41984732805197833,0.11450381674144863,0.3206106868760562,0.1450381678725016,6.838422388725403,2
0.37234042529425077,0.05319148932775011,0.44680851035310093,0.12765957438660028,5.599290776567828,2
0.24545454532066116,0.1454545453752066,0.4909090906413223,0.11818181811735537,6.1666666633030305,1
0.345794392329461,0.14953271019652367,0.3364485979421783,0.16822429897108915,5.0545171311220765,0
0.055555555529100534,0.15079365072184428,0.6904761901473923,0.1031746031254724,10.777777772645502,0
0.22302158263754462,0.10071942441695564,0.5611510788944671,0.11510791361937786,8.989208629213291,1
0.11409395968559975,0.1476510066519526,0.6442953017539751,0.09395973150578804,11.3926174450768,0
0.4999999997,0.11999999992799999,0.20999999987399998,0.169999999898,5.623333329959333,2
0.24615384604023668,0.11538461533136095,0.5076923074579882,0.13076923070887575,7.556410252922682,1
0.19548872171632087,0.10526315784724971,0.5864661651489627,0.11278195483633897,8.998746863108336,1
0.07751937980890572,0.14728682163692083,0.6744186043374797,0.10077519375157742,10.593023250886965,0
0.3499999997375,0.17499999986875,0.22499999983124996,0.24999999981249998,3.5499999973375003,0
0.2605633801715929,0.09859154925411624,0.528169013861337,0.11267605629041855,8.73943661602559,1
0.21014492744486452,0.10869565212665407,0.5652173910586011,0.11594202893509765,8.944444440555555,1
0.2121212120247934,0.1060606060123967,0.5909090906404958,0.09090909086776859,9.101010096873276,1
0.5151515148393021,0.15151515142332414,0.12121212113865931,0.2121212119926538,5.742424238943985,2
0.0431654676072667,0.14388489202422233,0.7122302155199005,0.10071942441695564,12.509592320739264,0
0.23943661961713944,0.11267605629041855,0.5492957744157905,0.09859154925411624,9.028169010269787,1
0.30120481905937,0.2168674697227464,0.3253012045841196,0.15662650591087238,3.708835338684376,2
0.228813559205688,0.11864406773628268,0.5338983048132719,0.11864406773628268,7.189265533067603,1
0.23684210513850415,0.13157894729916897,0.49999999973684206,0.13157894729916897,6.473684207119113,1
0.2187499998974609,0.11718749994506834,0.562499999736328,0.10156249995239255,8.283854162783609,1
0.062499999970703116,0.1562499999267578,0.6796874996813964,0.10156249995239255,10.679687494993896,0
0.10738255029232917,0.13422818786541146,0.6644295299337868,0.09395973150578804,11.916107377751905,0
0.057142857118367335,0.14285714279591835,0.7071428568397958,0.09285714281734692,12.4214285661051,0
0.2677165353065906,0.10236220467604934,0.5196850391245582,0.11023622042036084,7.7125984215531025,1
0.4358974356738988,0.13675213668200747,0.256410256278764,0.17094017085250934,5.921652418615678,2
0.3730158728382464,0.11904761899092971,0.3333333331746032,0.1746031745200302,6.193121690172587,2
0.5436893200716373,0.1456310678763314,0.08737864072579885,0.22330097074370817,6.4255663392990225,2
0.2040816325697626,0.10884353737054006,0.5714285711953353,0.11564625845619883,9.638321991530844,1
0.22900763348289724,0.10687022895868538,0.5496183203589534,0.11450381674144862,8.276081421145815,1
0.0781249999633789,0.140624999934082,0.6796874996813964,0.10156249995239255,10.627604161684976,0
0.21093749990112304,0.11718749994506836,0.5624999997363281,0.10937499994873048,8.247395829467367,1
0.30597014911672976,0.14179104471263088,0.4925373132122967,0.05970149251058142,8.037313429237024,1
0.23931623919351305,0.14529914522463291,0.4871794869296515,0.12820512813938198,6.4772079738863315,1
0.24817518237306194,0.10948905104693908,0.5255474450253076,0.11678832111673502,8.29805352434635,1
0.09774436085816043,0.15789473677087457,0.6541353380507661,0.09022556386907118,10.429824556698325,0
0.11594202893509768,0.1304347825519849,0.6521739127599244,0.10144927531821048,10.71980675862424,0
0.10067114089905858,0.13422818786541146,0.6644295299337867,0.10067114089905858,11.913870241287478,0
0.46846846821524224,0.11711711705381056,0.21621621609934258,0.198198198091064,5.905405402213294,2
0.42741935463189384,0.12096774187695108,0.2661290321292924,0.18548387087799167,6.252688169017516,2
0.08955223876587214,0.14179104471263088,0.671641790744041,0.0970149253296948,10.912935318496695,0
0.45999999972399996,0.12999999992199998,0.20999999987399998,0.19999999987999997,5.209999996874,2
0.2499999998828125,0.13281249993774416,0.4921874997692871,0.12499999994140625,7.210937496619873,1
0.21167883202408225,0.13868613132612287,0.5693430654440833,0.08029197076775534,9.010948901163088,0
0.255639097629035,0.1052631578472497,0.5187969922471592,0.12030075182542821,7.981203003918254,1
0.11333333328800001,0.13333333328,0.659999999736,0.093333333296,11.873333328584001,0
0.24137931021997625,0.14655172406212844,0.5172413790428062,0.0948275861578478,6.887931030920036,1
0.12328767118221053,0.13698630131356726,0.6369863011080877,0.10273972598517545,10.956621000063487,0
0.06428571425816326,0.13571428565612245,0.7071428568397959,0.09285714281734693,12.39523808992585,0
0.21599999989632002,0.10399999995008,0.55199999973504,0.12799999993855998,7.886666662881066,1
0.1616161615182124,0.10101010094888277,0.6060606056932966,0.13131313123354757,6.9444444402356895,1
0.14893617014938887,0.13475177299230423,0.6170212763331825,0.0992907800995926,10.126477537062021,0
0.2499999998828125,0.10937499994873048,0.5156249997583008,0.12499999994140625,7.59374999644043,1
0.1006711408990586,0.12751677847214088,0.6644295299337868,0.10738255029232917,11.904921695429787,0
0.22068965508109395,0.10344827581926279,0.5586206894240191,0.11724137926183116,9.309195398446771,1
0.2583333332041667,0.11666666660833333,0.49999999975,0.1249999999375,6.919444440984722,1
0.23728813547256536,0.11864406773628268,0.50847457601264,0.1355932202700373,6.830508471103131,1
0.1805555554803241,0.11805555550636576,0.5833333330902778,0.11805555550636576,9.618055551548032,1
0.40799999980416,0.12799999993855998,0.28799999986176,0.17599999991551998,6.182666663698987,2
0.04411764703935986,0.14705882346453286,0.7058823526297577,0.102941176425173,12.068627445655997,0
0.11724137926183115,0.13103448270439952,0.6413793100794292,0.11034482754054695,10.982758616145063,0
0.17293233074905306,0.12030075182542821,0.6090225561162304,0.09774436085816042,9.417293228834302,1
0.11409395968559975,0.12751677847214088,0.6644295299337868,0.09395973150578804,11.909395968358634,0
0.5742574254014312,0.1287128712106656,0.08910891083815313,0.20792079195569063,6.691419137939089,2
0.5384615381508875,0.13461538453772187,0.14423076914755914,0.18269230758690824,6.278846150223742,2
0.0780141843639656,0.1347517729923042,0.6808510635400633,0.1063829786781349,11.729314415812583,0
0.2857142855853921,0.11278195483633897,0.4736842103126237,0.12781954881451751,7.427318292388679,0
0.36641221357263565,0.12213740452421187,0.36641221357263565,0.1450381678725016,6.647582694156323,2
0.45454545429752063,0.10909090903140493,0.2454545453206611,0.19090909080495863,5.778787875635811,2
0.4299065418150057,0.10280373826011005,0.3084112147803302,0.15887850458380645,5.630841118337846,1
0.2666666665333334,0.14166666659583335,0.47499999976250007,0.11666666660833336,6.608333330029168,1
0.40163934406476753,0.10655737699677506,0.3442622949126579,0.14754098353399625,6.363387975012541,2
0.11888111883123868,0.14685314679153014,0.6293706291065577,0.10489510485109295,10.553613049184964,0
0.474137930789239,0.13793103441141497,0.20689655161712248,0.18103448266498218,6.1752873531277235,2
0.4745762709451307,0.11016949146940533,0.25423728800632,0.16101694907066932,6.449152539093651,2
0.559999999552,0.13333333322666666,0.07999999993599999,0.22666666648533332,4.864444440552889,2
0.09448818893173787,0.10236220467604935,0.6614173225221651,0.1417322833976068,10.095800520164714,2
0.19607843114186851,0.15686274491349478,0.4705882347404844,0.17647058802768165,2.683006532791234,2
0.086666666632,0.153333333272,0.659999999736,0.09999999996,11.915555550789334,0
0.4220183483915495,0.13761467882333137,0.24770642188199643,0.19266055035266388,5.368501526096849,2
0.41592920331897565,0.14159292027880022,0.26548672552275043,0.1769911503485003,5.553097342184197,2
0.1456953641805184,0.1456953641805184,0.6158940394903732,0.092715231751239,10.83112582351081,0
0.062499999973958324,0.15972222215567128,0.6666666663888887,0.11111111106481479,11.668981476619402,0
0.04651162788534343,0.162790697598702,0.6744186043374797,0.11627906971335857,10.686046506657652,0
0.4214285712479591,0.10714285709693876,0.3857142855489795,0.085714285677551,8.054761901309863,0
0.49523809495510196,0.13333333325714286,0.17142857133061223,0.19999999988571426,5.817460314136053,2
0.3021582732508669,0.12230215822058899,0.4748201436799337,0.10071942441695564,7.919664265166572,1
0.21249999984062498,0.16249999987812497,0.37499999971875,0.24999999981249998,3.662499997253125,0
0.21830985906268596,0.1056338027722674,0.570422534970244,0.1056338027722674,9.356807507783508,1
0.24786324773613852,0.14529914522463294,0.48717948692965163,0.11965811959675654,6.517094013751918,1
0.31343283568055247,0.05223880594675875,0.4925373132122967,0.14179104471263088,8.121890543627014,1
0.06521739127599245,0.1594202897857593,0.6739130431852552,0.10144927531821048,11.364734294575719,0
0.2318840578701953,0.11594202893509765,0.5434782606332703,0.10869565212665407,8.611111107367151,1
0.12962962955761317,0.1111111110493827,0.6388888885339505,0.12037037030349793,8.132716044864539,0
0.4444444441975308,0.12962962955761317,0.2222222220987654,0.20370370359053497,5.4938271574417,2
0.10447761189351748,0.13432835814880817,0.6492537310525729,0.11194029845734015,10.34079601527029,0
